,Graph,Nodes,Edges,Density,Core Size,Exact Runtime,Threshold,Generator Size,OuterLoop,Exact Core Nodes,Exact Core Edges,Exact Core Out Edges,Outerplanar Core Nodes,Outerplanar Core Runtime,Outerplanar Runtime,Outerplanar Recall,Outerplanar Similarity
,CA-HepPh_component,11204,117649,0.000937,4825,184,0.07,100,0,4825,63548,39994,4404,3.105703,17.887851,0.900933,0.890414
,CA-HepPh_component,11204,117649,0.000937,4825,184,0.08,100,0,4825,63548,39994,4334,3.105703,17.887851,0.88829,0.87954
,CA-HepPh_component,11204,117649,0.000937,4825,184,0.09,100,0,4825,63548,39994,4251,3.105703,17.887851,0.872124,0.864421
,CA-HepPh_component,11204,117649,0.000937,4825,184,0.1,100,0,4825,63548,39994,4172,3.105703,17.887851,0.85658,0.849712
,CA-HepPh_component,11204,117649,0.000937,4825,184,0.15,100,0,4825,63548,39994,3770,3.105703,17.887851,0.777409,0.77436
,CA-HepPh_component,11204,117649,0.000937,4825,184,0.01,500,0,4825,63548,39994,5570,4.306795,19.088943,0.991088,0.851951
,CA-HepPh_component,11204,117649,0.000937,4825,184,0.02,500,0,4825,63548,39994,5108,4.306795,19.088943,0.97886,0.906526
,CA-HepPh_component,11204,117649,0.000937,4825,184,0.03,500,0,4825,63548,39994,4888,4.306795,19.088943,0.966425,0.923366
,CA-HepPh_component,11204,117649,0.000937,4825,184,0.04,500,0,4825,63548,39994,4762,4.306795,19.088943,0.954819,0.9251
,CA-HepPh_component,11204,117649,0.000937,4825,184,0.05,500,0,4825,63548,39994,4659,4.306795,19.088943,0.940933,0.918285
,CA-HepPh_component,11204,117649,0.000937,4825,184,0.06,500,0,4825,63548,39994,4576,4.306795,19.088943,0.929741,0.912716
,CA-HepPh_component,11204,117649,0.000937,4825,184,0.07,500,0,4825,63548,39994,4500,4.306795,19.088943,0.916269,0.901509
,CA-HepPh_component,11204,117649,0.000937,4825,184,0.08,500,0,4825,63548,39994,4425,4.306795,19.088943,0.903212,0.890842
,CA-HepPh_component,11204,117649,0.000937,4825,184,0.09,500,0,4825,63548,39994,4354,4.306795,19.088943,0.889948,0.879017
,CA-HepPh_component,11204,117649,0.000937,4825,184,0.1,500,0,4825,63548,39994,4294,4.306795,19.088943,0.878756,0.869031
,CA-HepPh_component,11204,117649,0.000937,4825,184,0.15,500,0,4825,63548,39994,3959,4.306795,19.088943,0.81285,0.806664
,CA-HepPh_component,11204,117649,0.000937,4825,184,0.01,1000,0,4825,63548,39994,6020,5.49365,20.275798,0.992539,0.790786
,CA-HepPh_component,11204,117649,0.000937,4825,184,0.02,1000,0,4825,63548,39994,5476,5.49365,20.275798,0.983834,0.854699
,CA-HepPh_component,11204,117649,0.000937,4825,184,0.03,1000,0,4825,63548,39994,5147,5.49365,20.275798,0.97285,0.889352
,CA-HepPh_component,11204,117649,0.000937,4825,184,0.04,1000,0,4825,63548,39994,4943,5.49365,20.275798,0.96456,0.910051
,CA-HepPh_component,11204,117649,0.000937,4825,184,0.05,1000,0,4825,63548,39994,4794,5.49365,20.275798,0.950052,0.910427
,CA-HepPh_component,11204,117649,0.000937,4825,184,0.06,1000,0,4825,63548,39994,4692,5.49365,20.275798,0.94114,0.91258
,CA-HepPh_component,11204,117649,0.000937,4825,184,0.07,1000,0,4825,63548,39994,4615,5.49365,20.275798,0.93057,0.907071
,CA-HepPh_component,11204,117649,0.000937,4825,184,0.08,1000,0,4825,63548,39994,4535,5.49365,20.275798,0.917513,0.897426
,CA-HepPh_component,11204,117649,0.000937,4825,184,0.09,1000,0,4825,63548,39994,4468,5.49365,20.275798,0.905285,0.886904
,CA-HepPh_component,11204,117649,0.000937,4825,184,0.1,1000,0,4825,63548,39994,4406,5.49365,20.275798,0.89513,0.879275
,CA-HepPh_component,11204,117649,0.000937,4825,184,0.15,1000,0,4825,63548,39994,4122,5.49365,20.275798,0.841658,0.83115
,Graph,Nodes,Edges,Density,Core Size,Exact Runtime,Threshold,Generator Size,OuterLoop,Exact Core Nodes,Exact Core Edges,Exact Core Out Edges,Outerplanar Core Nodes,Outerplanar Core Runtime,Outerplanar Runtime,Outerplanar Recall,Outerplanar Similarity
,CA-CondMat_component,21363,91342,0.0002,8603,395,0.01,5,0,8603,49682,30795,9428,5.143314,32.853328,0.990817,0.896603
,CA-CondMat_component,21363,91342,0.0002,8603,395,0.02,5,0,8603,49682,30795,8837,5.143314,32.853328,0.977566,0.93134
,CA-CondMat_component,21363,91342,0.0002,8603,395,0.03,5,0,8603,49682,30795,8542,5.143314,32.853328,0.96199,0.933138
,CA-CondMat_component,21363,91342,0.0002,8603,395,0.04,5,0,8603,49682,30795,8324,5.143314,32.853328,0.946065,0.926149
,CA-CondMat_component,21363,91342,0.0002,8603,395,0.05,5,0,8603,49682,30795,8125,5.143314,32.853328,0.928746,0.914397
,CA-CondMat_component,21363,91342,0.0002,8603,395,0.06,5,0,8603,49682,30795,7949,5.143314,32.853328,0.911775,0.900781
,CA-CondMat_component,21363,91342,0.0002,8603,395,0.07,5,0,8603,49682,30795,7777,5.143314,32.853328,0.894339,0.885793
,CA-CondMat_component,21363,91342,0.0002,8603,395,0.08,5,0,8603,49682,30795,7578,5.143314,32.853328,0.873532,0.867182
,CA-CondMat_component,21363,91342,0.0002,8603,395,0.09,5,0,8603,49682,30795,7390,5.143314,32.853328,0.853075,0.848047
,CA-CondMat_component,21363,91342,0.0002,8603,395,0.1,5,0,8603,49682,30795,7191,5.143314,32.853328,0.830873,0.826741
,CA-CondMat_component,21363,91342,0.0002,8603,395,0.15,5,0,8603,49682,30795,6270,5.143314,32.853328,0.726491,0.724806
,CA-CondMat_component,21363,91342,0.0002,8603,395,0.01,10,0,8603,49682,30795,9607,5.38281,33.092824,0.993258,0.884118
,CA-CondMat_component,21363,91342,0.0002,8603,395,0.02,10,0,8603,49682,30795,8995,5.38281,33.092824,0.984773,0.928337
,CA-CondMat_component,21363,91342,0.0002,8603,395,0.03,10,0,8603,49682,30795,8704,5.38281,33.092824,0.972103,0.93504
,CA-CondMat_component,21363,91342,0.0002,8603,395,0.04,10,0,8603,49682,30795,8483,5.38281,33.092824,0.958619,0.933024
,CA-CondMat_component,21363,91342,0.0002,8603,395,0.05,10,0,8603,49682,30795,8309,5.38281,33.092824,0.945135,0.925977
,CA-CondMat_component,21363,91342,0.0002,8603,395,0.06,10,0,8603,49682,30795,8149,5.38281,33.092824,0.931187,0.916486
,CA-CondMat_component,21363,91342,0.0002,8603,395,0.07,10,0,8603,49682,30795,8005,5.38281,33.092824,0.917471,0.90568
,CA-CondMat_component,21363,91342,0.0002,8603,395,0.08,10,0,8603,49682,30795,7863,5.38281,33.092824,0.903987,0.89504
,CA-CondMat_component,21363,91342,0.0002,8603,395,0.09,10,0,8603,49682,30795,7712,5.38281,33.092824,0.88783,0.880258
,CA-CondMat_component,21363,91342,0.0002,8603,395,0.1,10,0,8603,49682,30795,7566,5.38281,33.092824,0.872021,0.865582
,CA-CondMat_component,21363,91342,0.0002,8603,395,0.15,10,0,8603,49682,30795,6773,5.38281,33.092824,0.783913,0.781279
,CA-CondMat_component,21363,91342,0.0002,8603,395,0.01,100,0,8603,49682,30795,9861,6.55389,34.263904,0.996629,0.866936
,CA-CondMat_component,21363,91342,0.0002,8603,395,0.02,100,0,8603,49682,30795,9176,6.55389,34.263904,0.991631,0.92247
,CA-CondMat_component,21363,91342,0.0002,8603,395,0.03,100,0,8603,49682,30795,8908,6.55389,34.263904,0.983959,0.935773
,CA-CondMat_component,21363,91342,0.0002,8603,395,0.04,100,0,8603,49682,30795,8699,6.55389,34.263904,0.973963,0.939034
,CA-CondMat_component,21363,91342,0.0002,8603,395,0.05,100,0,8603,49682,30795,8534,6.55389,34.263904,0.963152,0.936165
,CA-CondMat_component,21363,91342,0.0002,8603,395,0.06,100,0,8603,49682,30795,8389,6.55389,34.263904,0.952575,0.931568
,CA-CondMat_component,21363,91342,0.0002,8603,395,0.07,100,0,8603,49682,30795,8245,6.55389,34.263904,0.940486,0.923947
,CA-CondMat_component,21363,91342,0.0002,8603,395,0.08,100,0,8603,49682,30795,8123,6.55389,34.263904,0.928978,0.915045
,CA-CondMat_component,21363,91342,0.0002,8603,395,0.09,100,0,8603,49682,30795,8016,6.55389,34.263904,0.919214,0.907818
,CA-CondMat_component,21363,91342,0.0002,8603,395,0.1,100,0,8603,49682,30795,7902,6.55389,34.263904,0.908288,0.899091
,CA-CondMat_component,21363,91342,0.0002,8603,395,0.15,100,0,8603,49682,30795,7215,6.55389,34.263904,0.833779,0.829728
,CA-CondMat_component,21363,91342,0.0002,8603,395,0.01,500,0,8603,49682,30795,10055,7.71045,35.420464,0.99721,0.851176
,CA-CondMat_component,21363,91342,0.0002,8603,395,0.02,500,0,8603,49682,30795,9257,7.71045,35.420464,0.993142,0.917132
,CA-CondMat_component,21363,91342,0.0002,8603,395,0.03,500,0,8603,49682,30795,8959,7.71045,35.420464,0.985819,0.933928
,CA-CondMat_component,21363,91342,0.0002,8603,395,0.04,500,0,8603,49682,30795,8761,7.71045,35.420464,0.977915,0.939895
,CA-CondMat_component,21363,91342,0.0002,8603,395,0.05,500,0,8603,49682,30795,8586,7.71045,35.420464,0.966523,0.937007
,CA-CondMat_component,21363,91342,0.0002,8603,395,0.06,500,0,8603,49682,30795,8447,7.71045,35.420464,0.956876,0.933545
,CA-CondMat_component,21363,91342,0.0002,8603,395,0.07,500,0,8603,49682,30795,8308,7.71045,35.420464,0.946065,0.927839
,CA-CondMat_component,21363,91342,0.0002,8603,395,0.08,500,0,8603,49682,30795,8192,7.71045,35.420464,0.935836,0.920746
,CA-CondMat_component,21363,91342,0.0002,8603,395,0.09,500,0,8603,49682,30795,8091,7.71045,35.420464,0.926537,0.913791
,CA-CondMat_component,21363,91342,0.0002,8603,395,0.1,500,0,8603,49682,30795,7985,7.71045,35.420464,0.916308,0.905572
,CA-CondMat_component,21363,91342,0.0002,8603,395,0.15,500,0,8603,49682,30795,7378,7.71045,35.420464,0.852028,0.847301
,CA-CondMat_component,21363,91342,0.0002,8603,395,0.01,1000,0,8603,49682,30795,10417,9.141105,36.851119,0.997675,0.822363
,CA-CondMat_component,21363,91342,0.0002,8603,395,0.02,1000,0,8603,49682,30795,9486,9.141105,36.851119,0.993839,0.89632
,CA-CondMat_component,21363,91342,0.0002,8603,395,0.03,1000,0,8603,49682,30795,9101,9.141105,36.851119,0.987795,0.923094
,CA-CondMat_component,21363,91342,0.0002,8603,395,0.04,1000,0,8603,49682,30795,8879,9.141105,36.851119,0.981286,0.93385
,CA-CondMat_component,21363,91342,0.0002,8603,395,0.05,1000,0,8603,49682,30795,8687,9.141105,36.851119,0.971057,0.93487
,CA-CondMat_component,21363,91342,0.0002,8603,395,0.06,1000,0,8603,49682,30795,8536,9.141105,36.851119,0.961641,0.933115
,CA-CondMat_component,21363,91342,0.0002,8603,395,0.07,1000,0,8603,49682,30795,8393,9.141105,36.851119,0.951645,0.92939
,CA-CondMat_component,21363,91342,0.0002,8603,395,0.08,1000,0,8603,49682,30795,8286,9.141105,36.851119,0.942811,0.924015
,CA-CondMat_component,21363,91342,0.0002,8603,395,0.09,1000,0,8603,49682,30795,8181,9.141105,36.851119,0.933744,0.917952
,CA-CondMat_component,21363,91342,0.0002,8603,395,0.1,1000,0,8603,49682,30795,8080,9.141105,36.851119,0.924212,0.910559
,CA-CondMat_component,21363,91342,0.0002,8603,395,0.15,1000,0,8603,49682,30795,7519,9.141105,36.851119,0.865861,0.858872
,Graph,Nodes,Edges,Density,Core Size,Exact Runtime,Threshold,Generator Size,OuterLoop,Exact Core Nodes,Exact Core Edges,Exact Core Out Edges,Outerplanar Core Nodes,Outerplanar Core Runtime,Outerplanar Runtime,Outerplanar Recall,Outerplanar Similarity
,CA-AstroPh_component,17903,197031,0.000615,9487,635,0.01,5,0,9487,142943,43115,9680,4.189774,28.179118,0.973332,0.929629
,CA-AstroPh_component,17903,197031,0.000615,9487,635,0.02,5,0,9487,142943,43115,9185,4.189774,28.179118,0.950669,0.934321
,CA-AstroPh_component,17903,197031,0.000615,9487,635,0.03,5,0,9487,142943,43115,8912,4.189774,28.179118,0.929904,0.921165
,CA-AstroPh_component,17903,197031,0.000615,9487,635,0.04,5,0,9487,142943,43115,8670,4.189774,28.179118,0.907663,0.902053
,CA-AstroPh_component,17903,197031,0.000615,9487,635,0.05,5,0,9487,142943,43115,8434,4.189774,28.179118,0.884579,0.88068
,CA-AstroPh_component,17903,197031,0.000615,9487,635,0.06,5,0,9487,142943,43115,8234,4.189774,28.179118,0.86413,0.860863
,CA-AstroPh_component,17903,197031,0.000615,9487,635,0.07,5,0,9487,142943,43115,8036,4.189774,28.179118,0.843575,0.840651
,CA-AstroPh_component,17903,197031,0.000615,9487,635,0.08,5,0,9487,142943,43115,7823,4.189774,28.179118,0.82144,0.81885
,CA-AstroPh_component,17903,197031,0.000615,9487,635,0.09,5,0,9487,142943,43115,7608,4.189774,28.179118,0.799093,0.796826
,CA-AstroPh_component,17903,197031,0.000615,9487,635,0.1,5,0,9487,142943,43115,7392,4.189774,28.179118,0.776536,0.774495
,CA-AstroPh_component,17903,197031,0.000615,9487,635,0.15,5,0,9487,142943,43115,6180,4.189774,28.179118,0.650258,0.649505
,CA-AstroPh_component,17903,197031,0.000615,9487,635,0.01,10,0,9487,142943,43115,9890,4.589671,28.579015,0.981554,0.925186
,CA-AstroPh_component,17903,197031,0.000615,9487,635,0.02,10,0,9487,142943,43115,9364,4.589671,28.579015,0.964056,0.942401
,CA-AstroPh_component,17903,197031,0.000615,9487,635,0.03,10,0,9487,142943,43115,9112,4.589671,28.579015,0.946664,0.93377
,CA-AstroPh_component,17903,197031,0.000615,9487,635,0.04,10,0,9487,142943,43115,8913,4.589671,28.579015,0.930326,0.921872
,CA-AstroPh_component,17903,197031,0.000615,9487,635,0.05,10,0,9487,142943,43115,8734,4.589671,28.579015,0.914304,0.908558
,CA-AstroPh_component,17903,197031,0.000615,9487,635,0.06,10,0,9487,142943,43115,8576,4.589671,28.579015,0.898914,0.894389
,CA-AstroPh_component,17903,197031,0.000615,9487,635,0.07,10,0,9487,142943,43115,8395,4.589671,28.579015,0.880468,0.876587
,CA-AstroPh_component,17903,197031,0.000615,9487,635,0.08,10,0,9487,142943,43115,8225,4.589671,28.579015,0.863392,0.860309
,CA-AstroPh_component,17903,197031,0.000615,9487,635,0.09,10,0,9487,142943,43115,8071,4.589671,28.579015,0.847475,0.844715
,CA-AstroPh_component,17903,197031,0.000615,9487,635,0.1,10,0,9487,142943,43115,7913,4.589671,28.579015,0.831032,0.828499
,CA-AstroPh_component,17903,197031,0.000615,9487,635,0.15,10,0,9487,142943,43115,7124,4.589671,28.579015,0.749236,0.747974
,CA-AstroPh_component,17903,197031,0.000615,9487,635,0.01,100,0,9487,142943,43115,10123,5.659674,29.649018,0.989143,0.917661
,CA-AstroPh_component,17903,197031,0.000615,9487,635,0.02,100,0,9487,142943,43115,9522,5.659674,29.649018,0.974175,0.946248
,CA-AstroPh_component,17903,197031,0.000615,9487,635,0.03,100,0,9487,142943,43115,9273,5.659674,29.649018,0.959629,0.942833
,CA-AstroPh_component,17903,197031,0.000615,9487,635,0.04,100,0,9487,142943,43115,9086,5.659674,29.649018,0.946348,0.935696
,CA-AstroPh_component,17903,197031,0.000615,9487,635,0.05,100,0,9487,142943,43115,8924,5.659674,29.649018,0.932118,0.924227
,CA-AstroPh_component,17903,197031,0.000615,9487,635,0.06,100,0,9487,142943,43115,8776,5.659674,29.649018,0.918415,0.912356
,CA-AstroPh_component,17903,197031,0.000615,9487,635,0.07,100,0,9487,142943,43115,8633,5.659674,29.649018,0.904817,0.900168
,CA-AstroPh_component,17903,197031,0.000615,9487,635,0.08,100,0,9487,142943,43115,8484,5.659674,29.649018,0.889744,0.885729
,CA-AstroPh_component,17903,197031,0.000615,9487,635,0.09,100,0,9487,142943,43115,8361,5.659674,29.649018,0.877095,0.873412
,CA-AstroPh_component,17903,197031,0.000615,9487,635,0.1,100,0,9487,142943,43115,8213,5.659674,29.649018,0.862022,0.858853
,CA-AstroPh_component,17903,197031,0.000615,9487,635,0.15,100,0,9487,142943,43115,7550,5.659674,29.649018,0.793401,0.791483
,CA-AstroPh_component,17903,197031,0.000615,9487,635,0.01,500,0,9487,142943,43115,10317,6.832217,30.821561,0.990724,0.903316
,CA-AstroPh_component,17903,197031,0.000615,9487,635,0.02,500,0,9487,142943,43115,9607,6.832217,30.821561,0.977127,0.943607
,CA-AstroPh_component,17903,197031,0.000615,9487,635,0.03,500,0,9487,142943,43115,9333,6.832217,30.821561,0.963002,0.943412
,CA-AstroPh_component,17903,197031,0.000615,9487,635,0.04,500,0,9487,142943,43115,9148,6.832217,30.821561,0.951196,0.938924
,CA-AstroPh_component,17903,197031,0.000615,9487,635,0.05,500,0,9487,142943,43115,8996,6.832217,30.821561,0.938547,0.929533
,CA-AstroPh_component,17903,197031,0.000615,9487,635,0.06,500,0,9487,142943,43115,8865,6.832217,30.821561,0.926636,0.919464
,CA-AstroPh_component,17903,197031,0.000615,9487,635,0.07,500,0,9487,142943,43115,8730,6.832217,30.821561,0.913777,0.907939
,CA-AstroPh_component,17903,197031,0.000615,9487,635,0.08,500,0,9487,142943,43115,8590,6.832217,30.821561,0.900074,0.895261
,CA-AstroPh_component,17903,197031,0.000615,9487,635,0.09,500,0,9487,142943,43115,8472,6.832217,30.821561,0.888163,0.883877
,CA-AstroPh_component,17903,197031,0.000615,9487,635,0.1,500,0,9487,142943,43115,8346,6.832217,30.821561,0.875408,0.871641
,CA-AstroPh_component,17903,197031,0.000615,9487,635,0.15,500,0,9487,142943,43115,7728,6.832217,30.821561,0.811321,0.808678
,CA-AstroPh_component,17903,197031,0.000615,9487,635,0.01,1000,0,9487,142943,43115,10721,8.101529,32.090873,0.992621,0.872672
,CA-AstroPh_component,17903,197031,0.000615,9487,635,0.02,1000,0,9487,142943,43115,9827,8.101529,32.090873,0.980605,0.929278
,CA-AstroPh_component,17903,197031,0.000615,9487,635,0.03,1000,0,9487,142943,43115,9479,8.101529,32.090873,0.969326,0.941249
,CA-AstroPh_component,17903,197031,0.000615,9487,635,0.04,1000,0,9487,142943,43115,9271,8.101529,32.090873,0.958153,0.940215
,CA-AstroPh_component,17903,197031,0.000615,9487,635,0.05,1000,0,9487,142943,43115,9108,8.101529,32.090873,0.946348,0.933555
,CA-AstroPh_component,17903,197031,0.000615,9487,635,0.06,1000,0,9487,142943,43115,8965,8.101529,32.090873,0.934437,0.92469
,CA-AstroPh_component,17903,197031,0.000615,9487,635,0.07,1000,0,9487,142943,43115,8831,8.101529,32.090873,0.922526,0.914907
,CA-AstroPh_component,17903,197031,0.000615,9487,635,0.08,1000,0,9487,142943,43115,8708,8.101529,32.090873,0.910615,0.904039
,CA-AstroPh_component,17903,197031,0.000615,9487,635,0.09,1000,0,9487,142943,43115,8600,8.101529,32.090873,0.899968,0.894125
,CA-AstroPh_component,17903,197031,0.000615,9487,635,0.1,1000,0,9487,142943,43115,8484,8.101529,32.090873,0.888584,0.883555
,CA-AstroPh_component,17903,197031,0.000615,9487,635,0.15,1000,0,9487,142943,43115,7928,8.101529,32.090873,0.831348,0.827771
,Graph,Nodes,Edges,Density,Core Size,Exact Runtime,Threshold,Generator Size,OuterLoop,Exact Core Nodes,Exact Core Edges,Exact Core Out Edges,Outerplanar Core Nodes,Outerplanar Core Runtime,Outerplanar Runtime,Outerplanar Recall,Outerplanar Similarity
,Cit-HepTh_component,27400,352059,0.000469,24832,3528,0.01,5,0,24832,347918,3319,24500,8.151782,41.713592,0.98208,0.977631
,Cit-HepTh_component,27400,352059,0.000469,24832,3528,0.02,5,0,24832,347918,3319,24118,8.151782,41.713592,0.968629,0.9661
,Cit-HepTh_component,27400,352059,0.000469,24832,3528,0.03,5,0,24832,347918,3319,23763,8.151782,41.713592,0.955139,0.953411
,Cit-HepTh_component,27400,352059,0.000469,24832,3528,0.04,5,0,24832,347918,3319,23397,8.151782,41.713592,0.940802,0.939478
,Cit-HepTh_component,27400,352059,0.000469,24832,3528,0.05,5,0,24832,347918,3319,23053,8.151782,41.713592,0.927231,0.926187
,Cit-HepTh_component,27400,352059,0.000469,24832,3528,0.06,5,0,24832,347918,3319,22680,8.151782,41.713592,0.912492,0.911721
,Cit-HepTh_component,27400,352059,0.000469,24832,3528,0.07,5,0,24832,347918,3319,22317,8.151782,41.713592,0.898115,0.897573
,Cit-HepTh_component,27400,352059,0.000469,24832,3528,0.08,5,0,24832,347918,3319,21966,8.151782,41.713592,0.884262,0.883977
,Cit-HepTh_component,27400,352059,0.000469,24832,3528,0.09,5,0,24832,347918,3319,21600,8.151782,41.713592,0.869563,0.869318
,Cit-HepTh_component,27400,352059,0.000469,24832,3528,0.1,5,0,24832,347918,3319,21189,8.151782,41.713592,0.853012,0.852772
,Cit-HepTh_component,27400,352059,0.000469,24832,3528,0.15,5,0,24832,347918,3319,19126,8.151782,41.713592,0.770135,0.770073
,Cit-HepTh_component,27400,352059,0.000469,24832,3528,0.01,10,0,24832,347918,3319,24601,8.909435,42.471245,0.985503,0.980409
,Cit-HepTh_component,27400,352059,0.000469,24832,3528,0.02,10,0,24832,347918,3319,24282,8.909435,42.471245,0.97467,0.971579
,Cit-HepTh_component,27400,352059,0.000469,24832,3528,0.03,10,0,24832,347918,3319,24009,8.909435,42.471245,0.964683,0.962589
,Cit-HepTh_component,27400,352059,0.000469,24832,3528,0.04,10,0,24832,347918,3319,23721,8.909435,42.471245,0.953528,0.951879
,Cit-HepTh_component,27400,352059,0.000469,24832,3528,0.05,10,0,24832,347918,3319,23433,8.909435,42.471245,0.942091,0.940614
,Cit-HepTh_component,27400,352059,0.000469,24832,3528,0.06,10,0,24832,347918,3319,23158,8.909435,42.471245,0.931419,0.930333
,Cit-HepTh_component,27400,352059,0.000469,24832,3528,0.07,10,0,24832,347918,3319,22915,8.909435,42.471245,0.921714,0.920713
,Cit-HepTh_component,27400,352059,0.000469,24832,3528,0.08,10,0,24832,347918,3319,22589,8.909435,42.471245,0.908948,0.90829
,Cit-HepTh_component,27400,352059,0.000469,24832,3528,0.09,10,0,24832,347918,3319,22299,8.909435,42.471245,0.897431,0.896925
,Cit-HepTh_component,27400,352059,0.000469,24832,3528,0.1,10,0,24832,347918,3319,22046,8.909435,42.471245,0.887403,0.887046
,Cit-HepTh_component,27400,352059,0.000469,24832,3528,0.15,10,0,24832,347918,3319,20542,8.909435,42.471245,0.826957,0.826724
,Cit-HepTh_component,27400,352059,0.000469,24832,3528,0.01,100,0,24832,347918,3319,24715,10.472031,44.033841,0.989449,0.983705
,Cit-HepTh_component,27400,352059,0.000469,24832,3528,0.02,100,0,24832,347918,3319,24440,10.472031,44.033841,0.980428,0.976731
,Cit-HepTh_component,27400,352059,0.000469,24832,3528,0.03,100,0,24832,347918,3319,24210,10.472031,44.033841,0.972133,0.9694
,Cit-HepTh_component,27400,352059,0.000469,24832,3528,0.04,100,0,24832,347918,3319,23971,10.472031,44.033841,0.963273,0.961299
,Cit-HepTh_component,27400,352059,0.000469,24832,3528,0.05,100,0,24832,347918,3319,23706,10.472031,44.033841,0.952964,0.951355
,Cit-HepTh_component,27400,352059,0.000469,24832,3528,0.06,100,0,24832,347918,3319,23461,10.472031,44.033841,0.943259,0.941817
,Cit-HepTh_component,27400,352059,0.000469,24832,3528,0.07,100,0,24832,347918,3319,23229,10.472031,44.033841,0.934238,0.933111
,Cit-HepTh_component,27400,352059,0.000469,24832,3528,0.08,100,0,24832,347918,3319,23004,10.472031,44.033841,0.925419,0.924525
,Cit-HepTh_component,27400,352059,0.000469,24832,3528,0.09,100,0,24832,347918,3319,22751,10.472031,44.033841,0.915432,0.914732
,Cit-HepTh_component,27400,352059,0.000469,24832,3528,0.1,100,0,24832,347918,3319,22500,10.472031,44.033841,0.905404,0.904785
,Cit-HepTh_component,27400,352059,0.000469,24832,3528,0.15,100,0,24832,347918,3319,21288,10.472031,44.033841,0.856999,0.856758
,Cit-HepTh_component,27400,352059,0.000469,24832,3528,0.01,500,0,24832,347918,3319,24727,11.712758,45.274568,0.989932,0.984185
,Cit-HepTh_component,27400,352059,0.000469,24832,3528,0.02,500,0,24832,347918,3319,24454,11.712758,45.274568,0.980952,0.977213
,Cit-HepTh_component,27400,352059,0.000469,24832,3528,0.03,500,0,24832,347918,3319,24240,11.712758,45.274568,0.973139,0.970209
,Cit-HepTh_component,27400,352059,0.000469,24832,3528,0.04,500,0,24832,347918,3319,23994,11.712758,45.274568,0.964119,0.962066
,Cit-HepTh_component,27400,352059,0.000469,24832,3528,0.05,500,0,24832,347918,3319,23736,11.712758,45.274568,0.954132,0.952482
,Cit-HepTh_component,27400,352059,0.000469,24832,3528,0.06,500,0,24832,347918,3319,23509,11.712758,45.274568,0.945192,0.943747
,Cit-HepTh_component,27400,352059,0.000469,24832,3528,0.07,500,0,24832,347918,3319,23280,11.712758,45.274568,0.936131,0.934851
,Cit-HepTh_component,27400,352059,0.000469,24832,3528,0.08,500,0,24832,347918,3319,23071,11.712758,45.274568,0.927996,0.926988
,Cit-HepTh_component,27400,352059,0.000469,24832,3528,0.09,500,0,24832,347918,3319,22833,11.712758,45.274568,0.918734,0.918031
,Cit-HepTh_component,27400,352059,0.000469,24832,3528,0.1,500,0,24832,347918,3319,22573,11.712758,45.274568,0.908344,0.907723
,Cit-HepTh_component,27400,352059,0.000469,24832,3528,0.15,500,0,24832,347918,3319,21393,11.712758,45.274568,0.861227,0.860985
,Cit-HepTh_component,27400,352059,0.000469,24832,3528,0.01,1000,0,24832,347918,3319,24735,12.747247,46.309057,0.990134,0.984267
,Cit-HepTh_component,27400,352059,0.000469,24832,3528,0.02,1000,0,24832,347918,3319,24469,12.747247,46.309057,0.981435,0.977577
,Cit-HepTh_component,27400,352059,0.000469,24832,3528,0.03,1000,0,24832,347918,3319,24259,12.747247,46.309057,0.973744,0.970656
,Cit-HepTh_component,27400,352059,0.000469,24832,3528,0.04,1000,0,24832,347918,3319,24029,12.747247,46.309057,0.965408,0.963235
,Cit-HepTh_component,27400,352059,0.000469,24832,3528,0.05,1000,0,24832,347918,3319,23777,12.747247,46.309057,0.955582,0.953738
,Cit-HepTh_component,27400,352059,0.000469,24832,3528,0.06,1000,0,24832,347918,3319,23558,12.747247,46.309057,0.947004,0.945405
,Cit-HepTh_component,27400,352059,0.000469,24832,3528,0.07,1000,0,24832,347918,3319,23339,12.747247,46.309057,0.938426,0.937068
,Cit-HepTh_component,27400,352059,0.000469,24832,3528,0.08,1000,0,24832,347918,3319,23128,12.747247,46.309057,0.930211,0.929126
,Cit-HepTh_component,27400,352059,0.000469,24832,3528,0.09,1000,0,24832,347918,3319,22902,12.747247,46.309057,0.921311,0.920422
,Cit-HepTh_component,27400,352059,0.000469,24832,3528,0.1,1000,0,24832,347918,3319,22655,12.747247,46.309057,0.911525,0.910792
,Cit-HepTh_component,27400,352059,0.000469,24832,3528,0.15,1000,0,24832,347918,3319,21542,12.747247,46.309057,0.867147,0.866833
,Graph,Nodes,Edges,Density,Core Size,Exact Runtime,Threshold,Generator Size,OuterLoop,Exact Core Nodes,Exact Core Edges,Exact Core Out Edges,Outerplanar Core Nodes,Outerplanar Core Runtime,Outerplanar Runtime,Outerplanar Recall,Outerplanar Similarity
,Cit-HepPh_component,34401,420828,0.000356,32111,6088,0.01,5,0,32111,417050,3391,31443,10.389157,51.619412,0.975958,0.972808
,Cit-HepPh_component,34401,420828,0.000356,32111,6088,0.02,5,0,32111,417050,3391,30816,10.389157,51.619412,0.957429,0.955287
,Cit-HepPh_component,34401,420828,0.000356,32111,6088,0.03,5,0,32111,417050,3391,30282,10.389157,51.619412,0.941235,0.939538
